,iter,ns,epot,ekin,etot,T,t
1050,105100,0.1051,-32.74728529543362,11.471579881559096,-21.27570541387453,384.8507728265374,3560.7590222358704
1060,106100,0.1061,-27.98846738060418,5.795241744201522,-22.193225636402666,194.4198869728349,3603.657997846603
1070,107100,0.1071,-26.242548991248544,9.00642578556372,-17.236123205684823,302.14930809582364,3647.918123722077
1080,108100,0.1081,-24.140530685758858,8.291554738819032,-15.848975946939829,278.1666764398937,3691.582051038742
1090,109100,0.1091,-27.917814386442476,8.752432600487776,-19.165381785954693,293.6282957698505,3735.0844264030457
1100,110100,0.1101,-26.771475825734854,18.358859508262046,-8.412616317472809,615.9065571540278,3778.6525027751923
1110,111100,0.1111,-20.982110423532962,12.422485919598651,-8.559624503934312,416.75195186232384,3822.51034784317
1120,112100,0.1121,-24.482277477222233,13.69431538332766,-10.787962093894572,459.41953183589834,3866.209497451782
1130,113100,0.11309999999999998,-28.530643560320478,10.466115212966193,-18.06452834735428,351.1192503376607,3909.4514436721797
1140,114100,0.1141,-24.402206199474808,7.489064120480169,-16.913142078994643,251.2445665088784,3953.038580417633
1150,115100,0.1151,-24.76300039088892,10.874314834885244,-13.888685556003676,364.8136099276229,3996.859078645706
1160,116100,0.1161,-20.02947675182407,14.957037545495776,-5.0724392063282915,501.7815783014241,4040.286276102066
1170,117100,0.1171,-16.444290001400393,6.273863670555581,-10.170426330844812,210.47678760473391,4084.6535727977753
1180,118100,0.1181,-17.534397203269872,6.780398293749593,-10.75399890952028,227.47010876993681,4129.411097288132
1190,119100,0.1191,-17.460367732845455,12.943294264646205,-4.517073468199248,434.2241305992968,4173.5428483486185
1200,120100,0.1201,-14.263598087585105,10.380230686581287,-3.883367401003815,348.2379796936576,4216.70623087883
1210,121100,0.1211,-17.954664875796595,16.12904141243709,-1.8256234633594983,541.1001899142086,4260.54577088356
1220,122100,0.1221,-18.66693062496562,16.028920167681793,-2.6380104572838263,537.7413030984203,4303.710010766983
1230,123100,0.1231,-22.121979202277565,10.419348324129134,-11.702630878148431,349.5503057373995,4334.268065929413
1240,124100,0.1241,-22.384329927748706,7.947081411687187,-14.437248516061516,266.610218869657,4364.980897426605
1250,125100,0.1251,-21.27287640391541,8.760944634152253,-12.51193176976316,293.91385911578215,4395.52469086647
1260,126100,0.1261,-21.75771428251543,8.820395719220668,-12.937318563294767,295.9083355758846,4426.123585700989
1270,127100,0.1271,-23.3998299708345,9.19604063122479,-14.203789339609704,308.5105434832313,4456.681283950807
1280,128100,0.1281,-23.938116820417534,13.703077308347723,-10.235039512069802,459.71347858518965,4487.2704780101785
1290,129100,0.1291,-18.993738065433647,12.52585457025949,-6.467883495174153,420.2197832773159,4517.889850378037
1300,130100,0.1301,-16.64089956801699,15.371802998969331,-1.2690965690476617,515.6962096738337,4548.440611600876
1310,131100,0.1311,-23.730241918995706,14.900107099633493,-8.830134819362206,499.87166473122085,4579.168736696243
1320,132100,0.1321,-23.38573719150005,8.575684806504919,-14.810052384995133,287.69872671205786,4609.666648149489
1330,133100,0.1331,-24.019842857817828,10.354510295418994,-13.66533256239884,347.3751070537588,4640.35434961319
1340,134100,0.1341,-26.12579318616368,9.997775460231646,-16.128017725932033,335.4072980480703,4671.050743579865
1350,135100,0.1351,-26.91143336634137,10.83584366254238,-16.07558970379899,363.5229716231733,4701.698690414429
1360,136100,0.1361,-27.768693582425467,13.574790111877675,-14.193903470547786,455.4096749927469,4732.176668167114
1370,137100,0.1371,-22.74472414703364,9.055669767036024,-13.689054379997618,303.80135467723113,4762.689966917038
1380,138100,0.13809999999999995,-21.455563757200093,10.99779935898768,-10.457764398212408,368.9562925418402,4793.360117197037
1390,139100,0.1391,-25.73358357369515,11.482356333931484,-14.251227239763665,385.21230332771177,4823.8272647857675
1400,140100,0.1401,-28.490633061829328,11.565904313276675,-16.92472874855266,388.01518704129506,4854.475242614746
1410,141100,0.1411,-30.27047511211404,9.237926646627372,-21.032548465486673,309.9157436008038,4885.202231407166
1420,142100,0.1421,-22.565289621000552,7.224257112393603,-15.341032508606949,242.36076996435676,4915.862944126129
1430,143100,0.1431,-28.374401181246284,11.389087768395546,-16.98531341285074,382.08331151511663,4946.540050983429
1440,144100,0.1441,-25.039781192236394,8.566273385043033,-16.47350780719336,287.3829905309566,4977.187957525253
1450,145100,0.1451,-24.18972884198033,8.347953886842575,-15.841774955137756,280.0587659278038,5007.722191810608
1460,146100,0.14609999999999998,-26.461285746038374,12.939822340621335,-13.52146340541704,434.10765382295364,5038.382369041443
1470,147100,0.14709999999999998,-28.39767203247134,9.13016793054659,-19.26750410192475,306.30063342499,5068.960820436479
1480,148100,0.14809999999999998,-28.43188379733517,7.1879092661842465,-21.243974531150922,241.14136541427058,5099.443203210832
1490,149100,0.14909999999999998,-26.07408118000101,15.714758447239813,-10.35932273276119,527.2017451514831,5130.0434136390695
1500,150100,0.15009999999999998,-29.680454495995306,12.20834517254227,-17.472109323453036,409.5679168079388,5160.7759380340585
1510,151100,0.15109999999999998,-30.156541568155173,7.582557209336955,-22.573984358818223,254.38109067311447,5191.501010417938
1520,152100,0.1521,-28.95683616452059,10.278001605322164,-18.678834559198425,344.8083787725878,5222.131051778792
1530,153100,0.1531,-26.43307962020069,10.935015583489768,-15.498064036710913,366.8500103408872,5252.710232973099
1540,154100,0.1541,-30.817690129261308,14.354101951370065,-16.463588177891246,481.55417878368894,5283.380730152129
1550,155100,0.1551,-26.981912704769357,8.779532325559407,-18.20238037920995,294.5374425695838,5314.109816789627
1560,156100,0.1561,-19.93449391924472,10.251242220116724,-9.683251699127993,343.91064976028053,5344.638857603073
1570,157100,0.1571,-22.908857684750576,9.26163294026304,-13.647224744487536,310.71104690869475,5375.216069698334
1580,158100,0.1581,-22.355258671551837,11.035046162242494,-11.320212509309346,370.20585547614684,5405.764520406723
1590,159100,0.1591,-27.058382784210444,14.021753486209883,-13.03662929800056,470.404488419747,5436.471630573273
1600,160100,0.1601,-27.10176660767035,9.18232858431455,-17.919438023355802,308.0505290907132,5467.018426179886
1610,161100,0.1611,-25.084884882111613,10.079936536312195,-15.004948345799422,338.1636536636285,5497.682499170302
1620,162100,0.1621,-29.005248764740124,11.72843551795448,-17.276813246785647,393.46781522106596,5528.319206237793
1630,163100,0.1631,-22.315010079114142,6.229765932578906,-16.08524414653523,208.9973881919723,5559.08890223503
1640,164100,0.1641,-27.17015183580853,13.983680318330483,-13.186471517478047,469.12720244574655,5589.7675585746765
1650,165100,0.1651,-24.081907308178337,16.993459627721656,-7.088447680456685,570.0998588030931,5620.33371925354
1660,166100,0.1661,-23.288462635203434,12.769077820806865,-10.51938481439657,428.37948376399527,5650.94570350647
1670,167100,0.1671,-16.393486839105634,12.709780358212655,-3.68370648089298,426.39016106026565,5681.678358316422
1680,168100,0.1681,-20.92229190629681,12.00267182784782,-8.919620078448986,402.66794779994535,5712.340426683427
1690,169100,0.1691,-22.035711618868767,10.075806978287957,-11.959904640580804,338.02511445512636,5743.089956998824
1700,170100,0.17009999999999995,-29.079448993533926,12.78258992334645,-16.296859070187473,428.8327903842308,5773.789123535156
1710,171100,0.17109999999999995,-26.223139511655113,11.968553578705881,-14.254585932949233,401.5233422019954,5804.470137357713
1720,172100,0.17209999999999998,-31.79927069069167,11.505099366257866,-20.294171324433805,385.975290959546,5835.0837700366965
1730,173100,0.17309999999999998,-27.805655999976054,8.021454778238219,-19.784201221737842,269.1053109049648,5865.633085012437
1740,174100,0.1741,-29.961662931869377,10.472855120559949,-19.488807811309425,351.3453620566233,5896.219959497453
1750,175100,0.1751,-29.493515197908373,6.516142383068268,-22.977372814840113,218.60480054738133,5926.919176340102
1760,176100,0.1761,-30.197961136614648,8.258724180876278,-21.939236955738373,277.0652705544754,5957.557263851166
1770,177100,0.1771,-30.98322975738132,11.521925153755,-19.46130460362632,386.539765721396,5988.1462988853455
1780,178100,0.17809999999999998,-31.82027556771763,9.061264338155164,-22.759011229562468,303.9890424273984,6018.732774496079
1790,179100,0.17909999999999998,-31.260309220731212,6.4287003731430445,-24.83160884758816,215.67127914538816,6049.483931541443
1800,180100,0.18009999999999998,-31.10275522345953,5.4860425061466165,-25.616712717312915,184.0468113414569,6080.170632600783
1810,181100,0.1811,-33.322330843896275,8.01661772162251,-25.305713122273765,268.94303639735716,6110.860814571381
1820,182100,0.1821,-26.475713761640748,7.886962421149324,-18.588751340491427,264.59333538813746,6141.3870844841
1830,183100,0.1831,-30.7513759372454,12.031551734009268,-18.71982420323613,403.63681645798073,6172.027007341386
1840,184100,0.1841,-30.040048272368,4.428891312884813,-25.611156959483186,148.5812993612529,6202.638355493546
1850,185100,0.1851,-24.74358340898179,9.512907075408313,-15.230676333573475,319.14084002354116,6233.416340112685
1860,186100,0.1861,-27.42131790937685,12.977128959757508,-14.44418894961934,435.35922347197646,6264.206057548523
1870,187100,0.1871,-28.100113114822005,11.070032051959124,-17.03008106286288,371.3795688473201,6294.923670530318
1880,188100,0.1881,-23.36505838386723,5.9591659831711725,-17.405892400696054,199.9192489355132,6325.642055034637
1890,189100,0.1891,-28.08362087295281,9.00845932166753,-19.07516155128528,302.21752955696525,6356.250838279724
1900,190100,0.1901,-29.04087824139887,9.689387565108797,-19.351490676290076,325.06144150575005,6387.1388149261475
1910,191100,0.1911,-28.149723460596515,12.115435954876812,-16.0342875057197,406.45098046696097,6417.845587491988
1920,192100,0.1921,-29.530850918640727,11.651270440442875,-17.879580478197852,390.879066328396,6448.543741226196
1930,193100,0.1931,-30.673420829096752,8.29340450524473,-22.380016323852026,278.22873276045533,6479.321583032607
1940,194100,0.1941,-31.655325499456413,11.7644000490208,-19.890925450435613,394.6743602408559,6509.9113018512735
1950,195100,0.1951,-26.528928212091394,10.862665832383847,-15.666262379707547,364.42280694655074,6540.510022401811
1960,196100,0.1961,-26.77171661228136,14.219416629634976,-12.552299982646382,477.0357296517204,6571.202299118042
1970,197100,0.1971,-32.80330738395947,14.744760313279645,-18.05854707067983,494.6600608020616,6601.932669878007
1980,198100,0.1981,-31.43318712882406,12.07625446823048,-19.35693266059358,405.1365124013571,6639.835003852844
1990,199100,0.1991,-28.64935089386868,12.343367043726024,-16.30598385014266,414.09765656567566,6683.63233089447
2000,200100,0.2001,-29.564164776411406,9.33520669946876,-20.228958076942643,313.1793135626708,6727.191250324249
2010,201100,0.2011,-30.66264598138113,9.696526928074144,-20.966119053306986,325.3009542305074,6761.15309381485
2020,202100,0.2021,-32.408860487285104,9.093543371848147,-23.31531711543695,305.071945670988,6791.738943099976
2030,203100,0.2031,-31.93021473466545,8.94212144032255,-22.988093294342903,299.9920135280588,6822.409824848175
2040,204100,0.2041,-29.435198543636073,9.514390249837943,-19.920808293798128,319.1905978451642,6853.2777009010315
2050,205100,0.2051,-27.81125290820713,10.356635521585957,-17.45461738662118,347.44640455081077,6883.936585187913
2060,206100,0.2061,-27.96926923237769,12.838561414544284,-15.13070781783341,430.71053275852796,6914.695458889008
2070,207100,0.2071,-27.28692066612041,13.36592457581893,-13.92099609030148,448.4026137336213,6945.273875951768
2080,208100,0.2081,-28.106068845194248,8.814036902332855,-19.29203194286139,295.695008761374,6976.060420036316
2090,209100,0.2091,-32.301954902127285,7.820191431449054,-24.481763470678228,262.35328935665314,7006.641895055772
2100,210100,0.2101,-32.80737106423102,8.72162036145618,-24.08575070277484,292.5946008362618,7037.387377023698
2110,211100,0.2111,-30.535997364457145,7.922869775064763,-22.613127589392384,265.7979622178497,7067.9771926403055
2120,212100,0.2121,-29.92311155892016,13.539762835693187,-16.383348723226973,454.2345731803732,7098.602526903153
2130,213100,0.2131,-25.116462396498513,11.2553380123502,-13.861124384148306,377.5962489212225,7129.314496517181
2140,214100,0.2141,-28.31823117115469,9.139296851681241,-19.17893431947345,306.606892230666,7160.007044792175
2150,215100,0.2151,-31.662043918254103,10.58235499630362,-21.079688921950485,355.01888499238777,7190.758325576782
2160,216100,0.2161,-30.48449580426875,8.674456981108378,-21.810038823160372,291.0123546623812,7221.515200853349
2170,217100,0.2171,-27.44571059394063,5.897248669860246,-21.548461924080378,197.84203497500562,7252.275792121887
2180,218100,0.2181,-26.146738365825968,10.051100983222794,-16.09563738260318,337.1962729710025,7282.876100778579
2190,219100,0.2191,-32.48354537208412,14.814089775955837,-17.66945559612828,496.985938978046,7313.622314453125
2200,220100,0.2201,-28.12050088850686,16.28247533170429,-11.83802555680257,546.247620609671,7350.528057098389
2210,221100,0.2211,-28.824269620530682,8.59692160350943,-20.22734801702125,288.4111828710117,7394.407532691956
2220,222100,0.2221,-34.13286553739982,10.215351497187935,-23.91751404021189,342.70658087011384,7438.052795648576
2230,223100,0.2231,-31.02008535437324,13.899360364204528,-17.120724990168707,466.29842037343263,7481.570822477342
2240,224100,0.2241,-29.5710697752948,18.94332273012556,-10.62774704516924,635.5142419668623,7525.682685852051
2250,225100,0.2251,-30.315933453769297,11.021389759747704,-19.294543694021595,369.7477078532026,7570.049029827118
2260,226100,0.2261,-26.789244344864287,8.843774455508226,-17.94546988935607,296.69264992673,7614.2191190719595
2270,227100,0.2271,-22.870713697231693,9.541786738546907,-13.328926958684782,320.10970052859903,7657.726934194566
2280,228100,0.2281,-20.88108465158768,9.382371933283602,-11.498712718304073,314.76162191702105,7701.373042821883
2290,229100,0.2291,-19.425947610648,10.71463642941158,-8.711311181236418,359.4566880053832,7745.556195974351
2300,230100,0.2301,-27.223432522584254,12.071324607605481,-15.152107914978766,404.97112448695935,7787.649684906006
2310,231100,0.2311,-27.45853868102815,6.443439534899781,-21.015099146128364,216.16575138473624,7831.465388536452
2320,232100,0.2321,-26.686751670857944,8.623489398104619,-18.06326227275333,289.3024843646004,7875.637903690338
2330,233100,0.2331,-24.575865602227026,7.9946920272160265,-16.581173575011,268.2074689755884,7919.871746063232
2340,234100,0.2341,-24.651545866972317,9.884805577519538,-14.766740289452775,331.6173626497415,7963.939147472382
2350,235100,0.2351,-21.756635809053158,12.283680733230007,-9.472955075823156,412.09528871759187,8007.418932437897
2360,236100,0.2361,-26.62456393839393,11.317021211407196,-15.307542726986732,379.6656087716177,8042.604245185852
2370,237100,0.2371,-24.11851348184547,11.414485533963935,-12.704027947881533,382.9353606494103,8074.3361728191385
2380,238100,0.2381,-22.248016879280485,10.906569731952082,-11.34144714732841,365.8957034310268,8116.7797100543985
2390,239100,0.2391,-20.04565723248969,11.750386584184511,-8.29527064830518,394.2042338216612,8160.176594495772
2400,240100,0.2401,-22.449261807510663,5.899836499494648,-16.549425308016012,197.92885198234254,8202.238003969193
2410,241100,0.2411,-18.16921301206323,6.541881117775104,-11.627331894288124,219.46828858004773,8244.906055688858
2420,242100,0.2421,-18.06257445631748,16.015644915200316,-2.0469295411171617,537.2959423695831,8288.821839332579
2430,243100,0.2431,-18.026993513772982,8.472058282390986,-9.554935231382,284.22224410876066,8333.032980918884
2440,244100,0.2441,-20.38320142511797,7.102261560167457,-13.280939864950518,238.2680396656204,8376.516854286194
2450,245100,0.2451,-17.21055557346161,10.385751762330994,-6.8248038111306135,348.42320180700614,8420.412438392641
2460,246100,0.2461,-21.160290817214168,16.5658808663304,-4.594409950883769,555.7553641071039,8460.382889509201
2470,247100,0.2471,-15.877822291681724,14.74262830038924,-1.1351939912924838,494.5885356227036,8504.00174856186
2480,248100,0.2481,-16.736393012765056,11.381446304771488,-5.3549467079935695,381.8269542206893,8547.295978307724
2490,249100,0.2491,-17.043507897513212,8.495853284534894,-8.54765461297832,285.0205234267832,8590.788474559784
2500,250100,0.2501,-24.306589972016607,11.769946886467569,-12.536643085549034,394.86044661258245,8635.337979316711
2510,251100,0.2511,-26.072747146652503,6.3372065025979785,-19.735540644054524,212.60182514239037,8684.348398447037
2520,252100,0.2521,-22.948707262335876,8.397927750504737,-14.550779511831141,281.7352987375895,8732.881129026413
2530,253100,0.2531,-26.122035614996015,12.062545800577677,-14.059489814418333,404.6766113768187,8776.587818145752
2540,254100,0.2541,-27.54820648842557,10.110234089293378,-17.437972399132196,339.18008181040057,8820.380068302155
2550,255100,0.2551,-23.086034618649517,9.3259961886515,-13.760038429998012,312.8703175705976,8864.513837099075
2560,256100,0.2561,-27.058179478320195,9.422965836094324,-17.635213642225867,316.123473992328,8908.030626058578
2570,257100,0.2571,-25.70383829569237,7.7452982798434675,-17.9585400158489,259.840759472155,8952.283596038818
2580,258100,0.2581,-21.305732197621666,8.303437089375073,-13.002295108246589,278.56530782647707,8989.737106561659
2590,259100,0.2591,-18.663309323391427,8.745028257167096,-9.918281066224331,293.37989343306185,9020.355969190598
