,iter,ns,epot,ekin,etot,T,t
1930,193100,0.1931,-31.198978461758227,11.103914918012281,-20.095063543745944,372.5162777680414,6479.336568117143
1940,194100,0.1941,-27.669166123544976,13.696649244194608,-13.97251687935037,459.4978286500762,6509.926300287248
1950,195100,0.1951,-27.77450473689273,8.453233770551043,-19.32127096634169,283.59071575743656,6540.5250170230875
1960,196100,0.1961,-31.219460580981522,7.605359573241296,-23.614101007740224,255.1460687721612,6571.217290163039
1970,197100,0.1971,-33.137719402645004,7.633716975020101,-25.504002427624908,256.0974083524634,6601.947652339935
1980,198100,0.1981,-28.20620141122752,10.25940945047135,-17.94679196075617,344.1846455783181,6639.849711894989
1990,199100,0.1991,-30.295172083160377,11.147358782165412,-19.147813300994965,373.9737408957472,6683.646969556809
2000,200100,0.2001,-31.59044083740361,5.637797589143144,-25.95264324826047,189.13792011414245,6727.205942392348
2010,201100,0.2011,-30.054864247402787,5.956527217680717,-24.09833702972207,199.83072312226042,6761.168087720872
2020,202100,0.2021,-27.570990944788146,9.159026607496736,-18.411964337291405,307.26878988135286,6791.753928184509
2030,203100,0.2031,-29.500365539420986,9.68300531248458,-19.817360226936408,324.84732846463777,6822.4248123168945
2040,204100,0.2041,-27.868208569437694,6.235811810669388,-21.632396758768312,209.20021647539625,6853.292684078217
2050,205100,0.2051,-25.760888016138374,10.100736636765994,-15.660151379372374,338.8614594425328,6883.9515669345865
2060,206100,0.2061,-27.804745492751106,11.974252741982449,-15.830492750768652,401.71453883001845,6914.710445404053
2070,207100,0.2071,-29.17885125220397,11.043316637701734,-18.13553461450224,370.48331498085264,6945.28887796402
2080,208100,0.2081,-32.15235207444181,8.676964566011089,-23.475387508430728,291.0964796039933,6976.075409412384
2090,209100,0.2091,-33.847349805985125,12.423319913825411,-21.42402989215971,416.7799308613821,7006.656885385512
2100,210100,0.2101,-34.570650731833794,9.896826867979538,-24.673823863854256,332.0206552190014,7037.402367591858
2110,211100,0.2111,-34.08072368336845,13.473156179351768,-20.607567504016682,452.0000402360842,7067.9921758174905
2120,212100,0.2121,-36.1094347282236,9.25351390324917,-26.855920824974422,310.43866789014135,7098.617524623871
2130,213100,0.2131,-32.73337708556828,9.868955804644454,-22.864421280923825,331.0856314145429,7129.329452991486
2140,214100,0.2141,-33.26561662342334,11.252619474264918,-22.012997149158426,377.5050468815837,7160.022033452989
2150,215100,0.2151,-32.66039645357737,7.974140089057772,-24.6862563645196,267.5179885932043,7190.773272275926
2160,216100,0.2161,-34.057124208816965,10.58775953072135,-23.469364678095626,355.2001973546696,7221.530184984206
2170,217100,0.2171,-28.2376371053185,8.543161306664155,-19.694475798654345,286.60762207102573,7252.290776014327
2180,218100,0.2181,-30.492118296666337,13.284856574317482,-17.207261722348854,445.6829287947151,7282.890849113464
2190,219100,0.2191,-28.67117152881877,11.74429119499516,-16.926880333823615,393.99974453035003,7313.6373121738425
2200,220100,0.2201,-25.21691909284474,9.323844598271616,-15.893074494573126,312.79813560184925,7350.542756557465
2210,221100,0.2211,-26.720817248040124,11.797686962118346,-14.923130285921776,395.7910760169622,7394.4222152233115
2220,222100,0.2221,-25.558585895553414,10.443380589008283,-15.115205306545127,350.35654479139254,7438.067474842071
2230,223100,0.2231,-26.888648358671354,6.490773216583863,-20.397875142087493,217.75371086066926,7481.585500478744
